Date_SK,Date,Day,Month,Month_Name,Quarter,Year,Week,Day_Name,Is_Weekend
792,2017-03-02 0:00:00,2,3,March,1,2017,9,Thursday,0
793,2017-03-03 0:00:00,3,3,March,1,2017,9,Friday,0
794,2017-03-04 0:00:00,4,3,March,1,2017,9,Saturday,1
795,2017-03-05 0:00:00,5,3,March,1,2017,9,Sunday,1
796,2017-03-06 0:00:00,6,3,March,1,2017,10,Monday,0
797,2017-03-07 0:00:00,7,3,March,1,2017,10,Tuesday,0
798,2017-03-08 0:00:00,8,3,March,1,2017,10,Wednesday,0
799,2017-03-09 0:00:00,9,3,March,1,2017,10,Thursday,0
800,2017-03-10 0:00:00,10,3,March,1,2017,10,Friday,0
801,2017-03-11 0:00:00,11,3,March,1,2017,10,Saturday,1
802,2017-03-12 0:00:00,12,3,March,1,2017,10,Sunday,1
803,2017-03-13 0:00:00,13,3,March,1,2017,11,Monday,0
804,2017-03-14 0:00:00,14,3,March,1,2017,11,Tuesday,0
805,2017-03-15 0:00:00,15,3,March,1,2017,11,Wednesday,0
806,2017-03-16 0:00:00,16,3,March,1,2017,11,Thursday,0
807,2017-03-17 0:00:00,17,3,March,1,2017,11,Friday,0
808,2017-03-18 0:00:00,18,3,March,1,2017,11,Saturday,1
809,2017-03-19 0:00:00,19,3,March,1,2017,11,Sunday,1
810,2017-03-20 0:00:00,20,3,March,1,2017,12,Monday,0
811,2017-03-21 0:00:00,21,3,March,1,2017,12,Tuesday,0
812,2017-03-22 0:00:00,22,3,March,1,2017,12,Wednesday,0
813,2017-03-23 0:00:00,23,3,March,1,2017,12,Thursday,0
814,2017-03-24 0:00:00,24,3,March,1,2017,12,Friday,0
815,2017-03-25 0:00:00,25,3,March,1,2017,12,Saturday,1
816,2017-03-26 0:00:00,26,3,March,1,2017,12,Sunday,1
817,2017-03-27 0:00:00,27,3,March,1,2017,13,Monday,0
818,2017-03-28 0:00:00,28,3,March,1,2017,13,Tuesday,0
819,2017-03-29 0:00:00,29,3,March,1,2017,13,Wednesday,0
820,2017-03-30 0:00:00,30,3,March,1,2017,13,Thursday,0
821,2017-03-31 0:00:00,31,3,March,1,2017,13,Friday,0
822,2017-04-01 0:00:00,1,4,April,2,2017,13,Saturday,1
823,2017-04-02 0:00:00,2,4,April,2,2017,13,Sunday,1
824,2017-04-03 0:00:00,3,4,April,2,2017,14,Monday,0
825,2017-04-04 0:00:00,4,4,April,2,2017,14,Tuesday,0
826,2017-04-05 0:00:00,5,4,April,2,2017,14,Wednesday,0
827,2017-04-06 0:00:00,6,4,April,2,2017,14,Thursday,0
828,2017-04-07 0:00:00,7,4,April,2,2017,14,Friday,0
829,2017-04-08 0:00:00,8,4,April,2,2017,14,Saturday,1
830,2017-04-09 0:00:00,9,4,April,2,2017,14,Sunday,1
831,2017-04-10 0:00:00,10,4,April,2,2017,15,Monday,0
832,2017-04-11 0:00:00,11,4,April,2,2017,15,Tuesday,0
833,2017-04-12 0:00:00,12,4,April,2,2017,15,Wednesday,0
834,2017-04-13 0:00:00,13,4,April,2,2017,15,Thursday,0
835,2017-04-14 0:00:00,14,4,April,2,2017,15,Friday,0
836,2017-04-15 0:00:00,15,4,April,2,2017,15,Saturday,1
837,2017-04-16 0:00:00,16,4,April,2,2017,15,Sunday,1
838,2017-04-17 0:00:00,17,4,April,2,2017,16,Monday,0
839,2017-04-18 0:00:00,18,4,April,2,2017,16,Tuesday,0
840,2017-04-19 0:00:00,19,4,April,2,2017,16,Wednesday,0
841,2017-04-20 0:00:00,20,4,April,2,2017,16,Thursday,0
842,2017-04-21 0:00:00,21,4,April,2,2017,16,Friday,0
843,2017-04-22 0:00:00,22,4,April,2,2017,16,Saturday,1
844,2017-04-23 0:00:00,23,4,April,2,2017,16,Sunday,1
845,2017-04-24 0:00:00,24,4,April,2,2017,17,Monday,0
846,2017-04-25 0:00:00,25,4,April,2,2017,17,Tuesday,0
847,2017-04-26 0:00:00,26,4,April,2,2017,17,Wednesday,0
848,2017-04-27 0:00:00,27,4,April,2,2017,17,Thursday,0
849,2017-04-28 0:00:00,28,4,April,2,2017,17,Friday,0
850,2017-04-29 0:00:00,29,4,April,2,2017,17,Saturday,1
851,2017-04-30 0:00:00,30,4,April,2,2017,17,Sunday,1
852,2017-05-01 0:00:00,1,5,May,2,2017,18,Monday,0
853,2017-05-02 0:00:00,2,5,May,2,2017,18,Tuesday,0
854,2017-05-03 0:00:00,3,5,May,2,2017,18,Wednesday,0
855,2017-05-04 0:00:00,4,5,May,2,2017,18,Thursday,0
856,2017-05-05 0:00:00,5,5,May,2,2017,18,Friday,0
857,2017-05-06 0:00:00,6,5,May,2,2017,18,Saturday,1
858,2017-05-07 0:00:00,7,5,May,2,2017,18,Sunday,1
859,2017-05-08 0:00:00,8,5,May,2,2017,19,Monday,0
860,2017-05-09 0:00:00,9,5,May,2,2017,19,Tuesday,0
861,2017-05-10 0:00:00,10,5,May,2,2017,19,Wednesday,0
862,2017-05-11 0:00:00,11,5,May,2,2017,19,Thursday,0
863,2017-05-12 0:00:00,12,5,May,2,2017,19,Friday,0
864,2017-05-13 0:00:00,13,5,May,2,2017,19,Saturday,1
865,2017-05-14 0:00:00,14,5,May,2,2017,19,Sunday,1
866,2017-05-15 0:00:00,15,5,May,2,2017,20,Monday,0
867,2017-05-16 0:00:00,16,5,May,2,2017,20,Tuesday,0
868,2017-05-17 0:00:00,17,5,May,2,2017,20,Wednesday,0
869,2017-05-18 0:00:00,18,5,May,2,2017,20,Thursday,0
870,2017-05-19 0:00:00,19,5,May,2,2017,20,Friday,0
871,2017-05-20 0:00:00,20,5,May,2,2017,20,Saturday,1
872,2017-05-21 0:00:00,21,5,May,2,2017,20,Sunday,1
873,2017-05-22 0:00:00,22,5,May,2,2017,21,Monday,0
874,2017-05-23 0:00:00,23,5,May,2,2017,21,Tuesday,0
875,2017-05-24 0:00:00,24,5,May,2,2017,21,Wednesday,0
876,2017-05-25 0:00:00,25,5,May,2,2017,21,Thursday,0
877,2017-05-26 0:00:00,26,5,May,2,2017,21,Friday,0
878,2017-05-27 0:00:00,27,5,May,2,2017,21,Saturday,1
879,2017-05-28 0:00:00,28,5,May,2,2017,21,Sunday,1
880,2017-05-29 0:00:00,29,5,May,2,2017,22,Monday,0
881,2017-05-30 0:00:00,30,5,May,2,2017,22,Tuesday,0
882,2017-05-31 0:00:00,31,5,May,2,2017,22,Wednesday,0
883,2017-06-01 0:00:00,1,6,June,2,2017,22,Thursday,0
884,2017-06-02 0:00:00,2,6,June,2,2017,22,Friday,0
885,2017-06-03 0:00:00,3,6,June,2,2017,22,Saturday,1
886,2017-06-04 0:00:00,4,6,June,2,2017,22,Sunday,1
887,2017-06-05 0:00:00,5,6,June,2,2017,23,Monday,0
888,2017-06-06 0:00:00,6,6,June,2,2017,23,Tuesday,0
889,2017-06-07 0:00:00,7,6,June,2,2017,23,Wednesday,0
890,2017-06-08 0:00:00,8,6,June,2,2017,23,Thursday,0
891,2017-06-09 0:00:00,9,6,June,2,2017,23,Friday,0
892,2017-06-10 0:00:00,10,6,June,2,2017,23,Saturday,1
893,2017-06-11 0:00:00,11,6,June,2,2017,23,Sunday,1
894,2017-06-12 0:00:00,12,6,June,2,2017,24,Monday,0
895,2017-06-13 0:00:00,13,6,June,2,2017,24,Tuesday,0
896,2017-06-14 0:00:00,14,6,June,2,2017,24,Wednesday,0
897,2017-06-15 0:00:00,15,6,June,2,2017,24,Thursday,0
898,2017-06-16 0:00:00,16,6,June,2,2017,24,Friday,0
899,2017-06-17 0:00:00,17,6,June,2,2017,24,Saturday,1
900,2017-06-18 0:00:00,18,6,June,2,2017,24,Sunday,1
901,2017-06-19 0:00:00,19,6,June,2,2017,25,Monday,0
902,2017-06-20 0:00:00,20,6,June,2,2017,25,Tuesday,0
903,2017-06-21 0:00:00,21,6,June,2,2017,25,Wednesday,0
904,2017-06-22 0:00:00,22,6,June,2,2017,25,Thursday,0
905,2017-06-23 0:00:00,23,6,June,2,2017,25,Friday,0
906,2017-06-24 0:00:00,24,6,June,2,2017,25,Saturday,1
907,2017-06-25 0:00:00,25,6,June,2,2017,25,Sunday,1
908,2017-06-26 0:00:00,26,6,June,2,2017,26,Monday,0
909,2017-06-27 0:00:00,27,6,June,2,2017,26,Tuesday,0
910,2017-06-28 0:00:00,28,6,June,2,2017,26,Wednesday,0
911,2017-06-29 0:00:00,29,6,June,2,2017,26,Thursday,0
912,2017-06-30 0:00:00,30,6,June,2,2017,26,Friday,0
913,2017-07-01 0:00:00,1,7,July,3,2017,26,Saturday,1
914,2017-07-02 0:00:00,2,7,July,3,2017,26,Sunday,1
915,2017-07-03 0:00:00,3,7,July,3,2017,27,Monday,0
916,2017-07-04 0:00:00,4,7,July,3,2017,27,Tuesday,0
917,2017-07-05 0:00:00,5,7,July,3,2017,27,Wednesday,0
918,2017-07-06 0:00:00,6,7,July,3,2017,27,Thursday,0
919,2017-07-07 0:00:00,7,7,July,3,2017,27,Friday,0
920,2017-07-08 0:00:00,8,7,July,3,2017,27,Saturday,1
921,2017-07-09 0:00:00,9,7,July,3,2017,27,Sunday,1
922,2017-07-10 0:00:00,10,7,July,3,2017,28,Monday,0
923,2017-07-11 0:00:00,11,7,July,3,2017,28,Tuesday,0
924,2017-07-12 0:00:00,12,7,July,3,2017,28,Wednesday,0
925,2017-07-13 0:00:00,13,7,July,3,2017,28,Thursday,0
926,2017-07-14 0:00:00,14,7,July,3,2017,28,Friday,0
927,2017-07-15 0:00:00,15,7,July,3,2017,28,Saturday,1
928,2017-07-16 0:00:00,16,7,July,3,2017,28,Sunday,1
929,2017-07-17 0:00:00,17,7,July,3,2017,29,Monday,0
930,2017-07-18 0:00:00,18,7,July,3,2017,29,Tuesday,0
931,2017-07-19 0:00:00,19,7,July,3,2017,29,Wednesday,0
932,2017-07-20 0:00:00,20,7,July,3,2017,29,Thursday,0
933,2017-07-21 0:00:00,21,7,July,3,2017,29,Friday,0
934,2017-07-22 0:00:00,22,7,July,3,2017,29,Saturday,1
935,2017-07-23 0:00:00,23,7,July,3,2017,29,Sunday,1
936,2017-07-24 0:00:00,24,7,July,3,2017,30,Monday,0
937,2017-07-25 0:00:00,25,7,July,3,2017,30,Tuesday,0
938,2017-07-26 0:00:00,26,7,July,3,2017,30,Wednesday,0
939,2017-07-27 0:00:00,27,7,July,3,2017,30,Thursday,0
940,2017-07-28 0:00:00,28,7,July,3,2017,30,Friday,0
941,2017-07-29 0:00:00,29,7,July,3,2017,30,Saturday,1
942,2017-07-30 0:00:00,30,7,July,3,2017,30,Sunday,1
943,2017-07-31 0:00:00,31,7,July,3,2017,31,Monday,0
944,2017-08-01 0:00:00,1,8,August,3,2017,31,Tuesday,0
945,2017-08-02 0:00:00,2,8,August,3,2017,31,Wednesday,0
946,2017-08-03 0:00:00,3,8,August,3,2017,31,Thursday,0
947,2017-08-04 0:00:00,4,8,August,3,2017,31,Friday,0
948,2017-08-05 0:00:00,5,8,August,3,2017,31,Saturday,1
949,2017-08-06 0:00:00,6,8,August,3,2017,31,Sunday,1
950,2017-08-07 0:00:00,7,8,August,3,2017,32,Monday,0
951,2017-08-08 0:00:00,8,8,August,3,2017,32,Tuesday,0
952,2017-08-09 0:00:00,9,8,August,3,2017,32,Wednesday,0
953,2017-08-10 0:00:00,10,8,August,3,2017,32,Thursday,0
954,2017-08-11 0:00:00,11,8,August,3,2017,32,Friday,0
955,2017-08-12 0:00:00,12,8,August,3,2017,32,Saturday,1
956,2017-08-13 0:00:00,13,8,August,3,2017,32,Sunday,1
957,2017-08-14 0:00:00,14,8,August,3,2017,33,Monday,0
958,2017-08-15 0:00:00,15,8,August,3,2017,33,Tuesday,0
959,2017-08-16 0:00:00,16,8,August,3,2017,33,Wednesday,0
960,2017-08-17 0:00:00,17,8,August,3,2017,33,Thursday,0
961,2017-08-18 0:00:00,18,8,August,3,2017,33,Friday,0
962,2017-08-19 0:00:00,19,8,August,3,2017,33,Saturday,1
963,2017-08-20 0:00:00,20,8,August,3,2017,33,Sunday,1
964,2017-08-21 0:00:00,21,8,August,3,2017,34,Monday,0
965,2017-08-22 0:00:00,22,8,August,3,2017,34,Tuesday,0
966,2017-08-23 0:00:00,23,8,August,3,2017,34,Wednesday,0
967,2017-08-24 0:00:00,24,8,August,3,2017,34,Thursday,0
968,2017-08-25 0:00:00,25,8,August,3,2017,34,Friday,0
969,2017-08-26 0:00:00,26,8,August,3,2017,34,Saturday,1
970,2017-08-27 0:00:00,27,8,August,3,2017,34,Sunday,1
971,2017-08-28 0:00:00,28,8,August,3,2017,35,Monday,0
972,2017-08-29 0:00:00,29,8,August,3,2017,35,Tuesday,0
973,2017-08-30 0:00:00,30,8,August,3,2017,35,Wednesday,0
974,2017-08-31 0:00:00,31,8,August,3,2017,35,Thursday,0
975,2017-09-01 0:00:00,1,9,September,3,2017,35,Friday,0
976,2017-09-02 0:00:00,2,9,September,3,2017,35,Saturday,1
977,2017-09-03 0:00:00,3,9,September,3,2017,35,Sunday,1
978,2017-09-04 0:00:00,4,9,September,3,2017,36,Monday,0
979,2017-09-05 0:00:00,5,9,September,3,2017,36,Tuesday,0
980,2017-09-06 0:00:00,6,9,September,3,2017,36,Wednesday,0
981,2017-09-07 0:00:00,7,9,September,3,2017,36,Thursday,0
982,2017-09-08 0:00:00,8,9,September,3,2017,36,Friday,0
983,2017-09-09 0:00:00,9,9,September,3,2017,36,Saturday,1
984,2017-09-10 0:00:00,10,9,September,3,2017,36,Sunday,1
985,2017-09-11 0:00:00,11,9,September,3,2017,37,Monday,0
986,2017-09-12 0:00:00,12,9,September,3,2017,37,Tuesday,0
987,2017-09-13 0:00:00,13,9,September,3,2017,37,Wednesday,0
988,2017-09-14 0:00:00,14,9,September,3,2017,37,Thursday,0
989,2017-09-15 0:00:00,15,9,September,3,2017,37,Friday,0
990,2017-09-16 0:00:00,16,9,September,3,2017,37,Saturday,1
991,2017-09-17 0:00:00,17,9,September,3,2017,37,Sunday,1
992,2017-09-18 0:00:00,18,9,September,3,2017,38,Monday,0
993,2017-09-19 0:00:00,19,9,September,3,2017,38,Tuesday,0
994,2017-09-20 0:00:00,20,9,September,3,2017,38,Wednesday,0
995,2017-09-21 0:00:00,21,9,September,3,2017,38,Thursday,0
996,2017-09-22 0:00:00,22,9,September,3,2017,38,Friday,0
997,2017-09-23 0:00:00,23,9,September,3,2017,38,Saturday,1
998,2017-09-24 0:00:00,24,9,September,3,2017,38,Sunday,1
999,2017-09-25 0:00:00,25,9,September,3,2017,39,Monday,0
1000,2017-09-26 0:00:00,26,9,September,3,2017,39,Tuesday,0
1001,2017-09-27 0:00:00,27,9,September,3,2017,39,Wednesday,0
1002,2017-09-28 0:00:00,28,9,September,3,2017,39,Thursday,0
1003,2017-09-29 0:00:00,29,9,September,3,2017,39,Friday,0
1004,2017-09-30 0:00:00,30,9,September,3,2017,39,Saturday,1
1005,2017-10-01 0:00:00,1,10,October,4,2017,39,Sunday,1
1006,2017-10-02 0:00:00,2,10,October,4,2017,40,Monday,0
1007,2017-10-03 0:00:00,3,10,October,4,2017,40,Tuesday,0
1008,2017-10-04 0:00:00,4,10,October,4,2017,40,Wednesday,0
1009,2017-10-05 0:00:00,5,10,October,4,2017,40,Thursday,0
1010,2017-10-06 0:00:00,6,10,October,4,2017,40,Friday,0
1011,2017-10-07 0:00:00,7,10,October,4,2017,40,Saturday,1
1012,2017-10-08 0:00:00,8,10,October,4,2017,40,Sunday,1
1013,2017-10-09 0:00:00,9,10,October,4,2017,41,Monday,0
1014,2017-10-10 0:00:00,10,10,October,4,2017,41,Tuesday,0
1015,2017-10-11 0:00:00,11,10,October,4,2017,41,Wednesday,0
1016,2017-10-12 0:00:00,12,10,October,4,2017,41,Thursday,0
1017,2017-10-13 0:00:00,13,10,October,4,2017,41,Friday,0
1018,2017-10-14 0:00:00,14,10,October,4,2017,41,Saturday,1
1019,2017-10-15 0:00:00,15,10,October,4,2017,41,Sunday,1
1020,2017-10-16 0:00:00,16,10,October,4,2017,42,Monday,0
1021,2017-10-17 0:00:00,17,10,October,4,2017,42,Tuesday,0
1022,2017-10-18 0:00:00,18,10,October,4,2017,42,Wednesday,0
1023,2017-10-19 0:00:00,19,10,October,4,2017,42,Thursday,0
1024,2017-10-20 0:00:00,20,10,October,4,2017,42,Friday,0
1025,2017-10-21 0:00:00,21,10,October,4,2017,42,Saturday,1
1026,2017-10-22 0:00:00,22,10,October,4,2017,42,Sunday,1
1027,2017-10-23 0:00:00,23,10,October,4,2017,43,Monday,0
1028,2017-10-24 0:00:00,24,10,October,4,2017,43,Tuesday,0
1029,2017-10-25 0:00:00,25,10,October,4,2017,43,Wednesday,0
1030,2017-10-26 0:00:00,26,10,October,4,2017,43,Thursday,0
1031,2017-10-27 0:00:00,27,10,October,4,2017,43,Friday,0
1032,2017-10-28 0:00:00,28,10,October,4,2017,43,Saturday,1
1033,2017-10-29 0:00:00,29,10,October,4,2017,43,Sunday,1
1034,2017-10-30 0:00:00,30,10,October,4,2017,44,Monday,0
1035,2017-10-31 0:00:00,31,10,October,4,2017,44,Tuesday,0
1036,2017-11-01 0:00:00,1,11,November,4,2017,44,Wednesday,0
1037,2017-11-02 0:00:00,2,11,November,4,2017,44,Thursday,0
1038,2017-11-03 0:00:00,3,11,November,4,2017,44,Friday,0
1039,2017-11-04 0:00:00,4,11,November,4,2017,44,Saturday,1
1040,2017-11-05 0:00:00,5,11,November,4,2017,44,Sunday,1
1041,2017-11-06 0:00:00,6,11,November,4,2017,45,Monday,0
1042,2017-11-07 0:00:00,7,11,November,4,2017,45,Tuesday,0
1043,2017-11-08 0:00:00,8,11,November,4,2017,45,Wednesday,0
1044,2017-11-09 0:00:00,9,11,November,4,2017,45,Thursday,0
1045,2017-11-10 0:00:00,10,11,November,4,2017,45,Friday,0
1046,2017-11-11 0:00:00,11,11,November,4,2017,45,Saturday,1
1047,2017-11-12 0:00:00,12,11,November,4,2017,45,Sunday,1
1048,2017-11-13 0:00:00,13,11,November,4,2017,46,Monday,0
1049,2017-11-14 0:00:00,14,11,November,4,2017,46,Tuesday,0
1050,2017-11-15 0:00:00,15,11,November,4,2017,46,Wednesday,0
1051,2017-11-16 0:00:00,16,11,November,4,2017,46,Thursday,0
1052,2017-11-17 0:00:00,17,11,November,4,2017,46,Friday,0
1053,2017-11-18 0:00:00,18,11,November,4,2017,46,Saturday,1
1054,2017-11-19 0:00:00,19,11,November,4,2017,46,Sunday,1
1055,2017-11-20 0:00:00,20,11,November,4,2017,47,Monday,0
1056,2017-11-21 0:00:00,21,11,November,4,2017,47,Tuesday,0
1057,2017-11-22 0:00:00,22,11,November,4,2017,47,Wednesday,0
1058,2017-11-23 0:00:00,23,11,November,4,2017,47,Thursday,0
1059,2017-11-24 0:00:00,24,11,November,4,2017,47,Friday,0
1060,2017-11-25 0:00:00,25,11,November,4,2017,47,Saturday,1
1061,2017-11-26 0:00:00,26,11,November,4,2017,47,Sunday,1
1062,2017-11-27 0:00:00,27,11,November,4,2017,48,Monday,0
1063,2017-11-28 0:00:00,28,11,November,4,2017,48,Tuesday,0
1064,2017-11-29 0:00:00,29,11,November,4,2017,48,Wednesday,0
1065,2017-11-30 0:00:00,30,11,November,4,2017,48,Thursday,0
1066,2017-12-01 0:00:00,1,12,December,4,2017,48,Friday,0
1067,2017-12-02 0:00:00,2,12,December,4,2017,48,Saturday,1
1068,2017-12-03 0:00:00,3,12,December,4,2017,48,Sunday,1
1069,2017-12-04 0:00:00,4,12,December,4,2017,49,Monday,0
1070,2017-12-05 0:00:00,5,12,December,4,2017,49,Tuesday,0
1071,2017-12-06 0:00:00,6,12,December,4,2017,49,Wednesday,0
1072,2017-12-07 0:00:00,7,12,December,4,2017,49,Thursday,0
1073,2017-12-08 0:00:00,8,12,December,4,2017,49,Friday,0
1074,2017-12-09 0:00:00,9,12,December,4,2017,49,Saturday,1
1075,2017-12-10 0:00:00,10,12,December,4,2017,49,Sunday,1
1076,2017-12-11 0:00:00,11,12,December,4,2017,50,Monday,0
1077,2017-12-12 0:00:00,12,12,December,4,2017,50,Tuesday,0
1078,2017-12-13 0:00:00,13,12,December,4,2017,50,Wednesday,0
1079,2017-12-14 0:00:00,14,12,December,4,2017,50,Thursday,0
1080,2017-12-15 0:00:00,15,12,December,4,2017,50,Friday,0
1081,2017-12-16 0:00:00,16,12,December,4,2017,50,Saturday,1
1082,2017-12-17 0:00:00,17,12,December,4,2017,50,Sunday,1
1083,2017-12-18 0:00:00,18,12,December,4,2017,51,Monday,0
1084,2017-12-19 0:00:00,19,12,December,4,2017,51,Tuesday,0
1085,2017-12-20 0:00:00,20,12,December,4,2017,51,Wednesday,0
1086,2017-12-21 0:00:00,21,12,December,4,2017,51,Thursday,0
1087,2017-12-22 0:00:00,22,12,December,4,2017,51,Friday,0
1088,2017-12-23 0:00:00,23,12,December,4,2017,51,Saturday,1
1089,2017-12-24 0:00:00,24,12,December,4,2017,51,Sunday,1
1090,2017-12-25 0:00:00,25,12,December,4,2017,52,Monday,0
1091,2017-12-26 0:00:00,26,12,December,4,2017,52,Tuesday,0
1092,2017-12-27 0:00:00,27,12,December,4,2017,52,Wednesday,0
1093,2017-12-28 0:00:00,28,12,December,4,2017,52,Thursday,0
1094,2017-12-29 0:00:00,29,12,December,4,2017,52,Friday,0
1095,2017-12-30 0:00:00,30,12,December,4,2017,52,Saturday,1
1096,2017-12-31 0:00:00,31,12,December,4,2017,52,Sunday,1
1097,2018-01-01 0:00:00,1,1,January,1,2018,1,Monday,0
1098,2018-01-02 0:00:00,2,1,January,1,2018,1,Tuesday,0
1099,2018-01-03 0:00:00,3,1,January,1,2018,1,Wednesday,0
1100,2018-01-04 0:00:00,4,1,January,1,2018,1,Thursday,0
1101,2018-01-05 0:00:00,5,1,January,1,2018,1,Friday,0
1102,2018-01-06 0:00:00,6,1,January,1,2018,1,Saturday,1
1103,2018-01-07 0:00:00,7,1,January,1,2018,1,Sunday,1
1104,2018-01-08 0:00:00,8,1,January,1,2018,2,Monday,0
1105,2018-01-09 0:00:00,9,1,January,1,2018,2,Tuesday,0
1106,2018-01-10 0:00:00,10,1,January,1,2018,2,Wednesday,0
1107,2018-01-11 0:00:00,11,1,January,1,2018,2,Thursday,0
1108,2018-01-12 0:00:00,12,1,January,1,2018,2,Friday,0
1109,2018-01-13 0:00:00,13,1,January,1,2018,2,Saturday,1
1110,2018-01-14 0:00:00,14,1,January,1,2018,2,Sunday,1
1111,2018-01-15 0:00:00,15,1,January,1,2018,3,Monday,0
1112,2018-01-16 0:00:00,16,1,January,1,2018,3,Tuesday,0
1113,2018-01-17 0:00:00,17,1,January,1,2018,3,Wednesday,0
1114,2018-01-18 0:00:00,18,1,January,1,2018,3,Thursday,0
1115,2018-01-19 0:00:00,19,1,January,1,2018,3,Friday,0
1116,2018-01-20 0:00:00,20,1,January,1,2018,3,Saturday,1
1117,2018-01-21 0:00:00,21,1,January,1,2018,3,Sunday,1
1118,2018-01-22 0:00:00,22,1,January,1,2018,4,Monday,0
1119,2018-01-23 0:00:00,23,1,January,1,2018,4,Tuesday,0
1120,2018-01-24 0:00:00,24,1,January,1,2018,4,Wednesday,0
1121,2018-01-25 0:00:00,25,1,January,1,2018,4,Thursday,0
1122,2018-01-26 0:00:00,26,1,January,1,2018,4,Friday,0
1123,2018-01-27 0:00:00,27,1,January,1,2018,4,Saturday,1
1124,2018-01-28 0:00:00,28,1,January,1,2018,4,Sunday,1
1125,2018-01-29 0:00:00,29,1,January,1,2018,5,Monday,0
1126,2018-01-30 0:00:00,30,1,January,1,2018,5,Tuesday,0
1127,2018-01-31 0:00:00,31,1,January,1,2018,5,Wednesday,0
1128,2018-02-01 0:00:00,1,2,February,1,2018,5,Thursday,0
1129,2018-02-02 0:00:00,2,2,February,1,2018,5,Friday,0
1130,2018-02-03 0:00:00,3,2,February,1,2018,5,Saturday,1
1131,2018-02-04 0:00:00,4,2,February,1,2018,5,Sunday,1
1132,2018-02-05 0:00:00,5,2,February,1,2018,6,Monday,0
1133,2018-02-06 0:00:00,6,2,February,1,2018,6,Tuesday,0
1134,2018-02-07 0:00:00,7,2,February,1,2018,6,Wednesday,0
1135,2018-02-08 0:00:00,8,2,February,1,2018,6,Thursday,0
1136,2018-02-09 0:00:00,9,2,February,1,2018,6,Friday,0
1137,2018-02-10 0:00:00,10,2,February,1,2018,6,Saturday,1
1138,2018-02-11 0:00:00,11,2,February,1,2018,6,Sunday,1
1139,2018-02-12 0:00:00,12,2,February,1,2018,7,Monday,0
1140,2018-02-13 0:00:00,13,2,February,1,2018,7,Tuesday,0
1141,2018-02-14 0:00:00,14,2,February,1,2018,7,Wednesday,0
1142,2018-02-15 0:00:00,15,2,February,1,2018,7,Thursday,0
1143,2018-02-16 0:00:00,16,2,February,1,2018,7,Friday,0
1144,2018-02-17 0:00:00,17,2,February,1,2018,7,Saturday,1
1145,2018-02-18 0:00:00,18,2,February,1,2018,7,Sunday,1
1146,2018-02-19 0:00:00,19,2,February,1,2018,8,Monday,0
1147,2018-02-20 0:00:00,20,2,February,1,2018,8,Tuesday,0
1148,2018-02-21 0:00:00,21,2,February,1,2018,8,Wednesday,0
1149,2018-02-22 0:00:00,22,2,February,1,2018,8,Thursday,0
1150,2018-02-23 0:00:00,23,2,February,1,2018,8,Friday,0
1151,2018-02-24 0:00:00,24,2,February,1,2018,8,Saturday,1
1152,2018-02-25 0:00:00,25,2,February,1,2018,8,Sunday,1
1153,2018-02-26 0:00:00,26,2,February,1,2018,9,Monday,0
1154,2018-02-27 0:00:00,27,2,February,1,2018,9,Tuesday,0
1155,2018-02-28 0:00:00,28,2,February,1,2018,9,Wednesday,0
1156,2018-03-01 0:00:00,1,3,March,1,2018,9,Thursday,0
1157,2018-03-02 0:00:00,2,3,March,1,2018,9,Friday,0
1158,2018-03-03 0:00:00,3,3,March,1,2018,9,Saturday,1
1159,2018-03-04 0:00:00,4,3,March,1,2018,9,Sunday,1
1160,2018-03-05 0:00:00,5,3,March,1,2018,10,Monday,0
1161,2018-03-06 0:00:00,6,3,March,1,2018,10,Tuesday,0
1162,2018-03-07 0:00:00,7,3,March,1,2018,10,Wednesday,0
1163,2018-03-08 0:00:00,8,3,March,1,2018,10,Thursday,0
1164,2018-03-09 0:00:00,9,3,March,1,2018,10,Friday,0
1165,2018-03-10 0:00:00,10,3,March,1,2018,10,Saturday,1
1166,2018-03-11 0:00:00,11,3,March,1,2018,10,Sunday,1
1167,2018-03-12 0:00:00,12,3,March,1,2018,11,Monday,0
1168,2018-03-13 0:00:00,13,3,March,1,2018,11,Tuesday,0
1169,2018-03-14 0:00:00,14,3,March,1,2018,11,Wednesday,0
1170,2018-03-15 0:00:00,15,3,March,1,2018,11,Thursday,0
1171,2018-03-16 0:00:00,16,3,March,1,2018,11,Friday,0
1172,2018-03-17 0:00:00,17,3,March,1,2018,11,Saturday,1
1173,2018-03-18 0:00:00,18,3,March,1,2018,11,Sunday,1
1174,2018-03-19 0:00:00,19,3,March,1,2018,12,Monday,0
1175,2018-03-20 0:00:00,20,3,March,1,2018,12,Tuesday,0
1176,2018-03-21 0:00:00,21,3,March,1,2018,12,Wednesday,0
1177,2018-03-22 0:00:00,22,3,March,1,2018,12,Thursday,0
1178,2018-03-23 0:00:00,23,3,March,1,2018,12,Friday,0
1179,2018-03-24 0:00:00,24,3,March,1,2018,12,Saturday,1
1180,2018-03-25 0:00:00,25,3,March,1,2018,12,Sunday,1
1181,2018-03-26 0:00:00,26,3,March,1,2018,13,Monday,0
1182,2018-03-27 0:00:00,27,3,March,1,2018,13,Tuesday,0
1183,2018-03-28 0:00:00,28,3,March,1,2018,13,Wednesday,0
1184,2018-03-29 0:00:00,29,3,March,1,2018,13,Thursday,0
